sample_id,energy_mev,voxels,criterion,interp_fraction,max_gamma,rung,backend,device,dtype,path,pass_rate_pct,seconds_best,seconds_mean,repeats
6893e011-a87f-45fe-ae10-516bc74a5257,146.84538960456848,144000,2%/2mm/10%,10,2.0,1,pymedphys,cpu,,array,99.37203247051616,0.15783012693282217,0.17198455430722484,3
695cf12e-95f8-4d8a-afdd-02ea04ada6e2,142.38298654556274,144000,2%/2mm/10%,10,2.0,1,pymedphys,cpu,,array,92.94754437634323,1.4726510270265862,1.5620565416368966,3
72fd486f-084e-4000-8d19-355604cf687f,158.20101022720337,144000,2%/2mm/10%,10,2.0,1,pymedphys,cpu,,array,99.06681227042588,0.2349153229733929,0.23770448262803257,3
74af10f2-83d9-4fbd-b848-5ac41694f3fd,173.58777046203613,144000,2%/2mm/10%,10,2.0,1,pymedphys,cpu,,array,99.21663151551672,0.21469460800290108,0.23123985699688396,3
7a78633c-2ba5-4fee-b606-628fa3f3fa30,80.71996614336967,144000,2%/2mm/10%,10,2.0,1,pymedphys,cpu,,array,99.74890144381669,0.10640166199300438,0.13105910931092998,3
836e6824-cf0d-4dff-8cbc-a17f7f47ae2a,99.21854853630066,144000,2%/2mm/10%,10,2.0,1,pymedphys,cpu,,array,99.93588373584099,0.13995483599137515,0.1441173176669205,3
883a1941-a022-4bd0-aa7e-bc053cb60856,153.4105908870697,144000,2%/2mm/10%,10,2.0,1,pymedphys,cpu,,array,98.11055040488206,0.41055269504431635,0.42154844175092876,3
9247005d-f858-45db-874d-bdb91ec05f6e,116.248260140419,144000,2%/2mm/10%,10,2.0,1,pymedphys,cpu,,array,95.1891756452017,0.3008731319569051,0.32026625036572415,3
acad417b-c3e8-464b-9cf2-f9d9b831095b,144.26342368125916,144000,2%/2mm/10%,10,2.0,1,pymedphys,cpu,,array,94.47196354269863,1.1351322960108519,1.178097814670764,3
ae66f60e-ad24-4a8c-b34d-ab554da98962,148.0334234237671,144000,2%/2mm/10%,10,2.0,1,pymedphys,cpu,,array,89.51143591825686,3.3655842889565974,3.404034919338301,3
bb89c4a7-8088-46df-bc8f-e5e97bdb002b,153.72092843055725,144000,2%/2mm/10%,10,2.0,1,pymedphys,cpu,,array,81.0571736785329,3.8504999020369723,3.9687449573539197,3
bca0a1d8-902b-43e3-9330-00667f14172f,118.96189868450165,144000,2%/2mm/10%,10,2.0,1,pymedphys,cpu,,array,99.29352780309935,0.13606277003418654,0.14484940333447108,3
bce1cef6-54fc-43b5-9380-4dfecc596a02,145.6991982460022,144000,2%/2mm/10%,10,2.0,1,pymedphys,cpu,,array,98.95474025295286,0.23564544995315373,0.24171636331205568,3
bd667134-6718-48ea-ad29-8f00b2463949,116.248260140419,144000,2%/2mm/10%,10,2.0,1,pymedphys,cpu,,array,96.75118858954042,0.2393561799544841,0.25291316397488117,3
c2c6b732-5882-4091-a6df-6ffffc7ea5a5,93.33474904298782,144000,2%/2mm/10%,10,2.0,1,pymedphys,cpu,,array,95.60510064961103,1.1414862879319116,1.2033756346208975,3
e040513b-d5bd-4c76-8b52-151dc0e23362,113.97911131381989,144000,2%/2mm/10%,10,2.0,1,pymedphys,cpu,,array,95.0415892756198,1.206767711089924,1.2483961350517347,3
e880a943-c2d7-456b-8701-0f5b0cec81e5,120.99025964736938,144000,2%/2mm/10%,10,2.0,1,pymedphys,cpu,,array,92.94489721445079,1.0736558410571888,1.1393555226968601,3
f56ab9b1-d9a1-4f5f-9a63-a39f37a25eea,92.88086861371994,144000,2%/2mm/10%,10,2.0,1,pymedphys,cpu,,array,97.03682393555812,0.23700721596833318,0.2473632803109164,3
f5a98603-643e-4eb5-b1b2-82506d507d92,127.92829990386963,144000,2%/2mm/10%,10,2.0,1,pymedphys,cpu,,array,97.1381169639154,0.2602014889707789,0.28512667464868474,3
f66617bb-c240-4004-b316-ed986e759e9d,99.09188866615295,144000,2%/2mm/10%,10,2.0,1,pymedphys,cpu,,array,99.94686503719447,0.10125261195935309,0.10839411565878738,3
f6bab911-32d5-4edc-974e-b9c25e415588,91.70978635549545,144000,2%/2mm/10%,10,2.0,1,pymedphys,cpu,,array,99.54844006568145,0.09733360097743571,0.09946717500376205,3
ffe59e68-ac3e-47f4-a592-8ed831d25460,98.0342847108841,144000,2%/2mm/10%,10,2.0,1,pymedphys,cpu,,array,92.9957036844161,0.8385839050170034,0.9188404926486934,3
080281e0-850c-4030-a1eb-da148c77a9cf,156.6183578968048,144000,2%/2mm/10%,10,2.0,1,pymedphys,cpu,,tensor,99.92045956694653,0.15732076193671674,0.16698823764454573,3
13b54e4f-f8f8-4b93-84c5-61ac5a170582,177.97147750854492,144000,2%/2mm/10%,10,2.0,1,pymedphys,cpu,,tensor,99.10291798107255,0.2996723710093647,0.3125208589869241,3
15e69e83-9763-4e3d-b98f-0112f9d8a0ff,135.43013453483582,144000,2%/2mm/10%,10,2.0,1,pymedphys,cpu,,tensor,97.08515511138872,0.5810711580561474,0.5982252166528875,3
2863720e-f0d2-4679-a463-e8942091b113,161.7336881160736,144000,2%/2mm/10%,10,2.0,1,pymedphys,cpu,,tensor,99.07912382655341,0.23786721203941852,0.2512911466959243,3
2a0b77ce-1f12-4a2b-8712-ddb79a9e5746,142.26308584213257,144000,2%/2mm/10%,10,2.0,1,pymedphys,cpu,,tensor,97.33057185594292,0.4193558049155399,0.42928438195182633,3
31b5555a-ff42-4060-8504-97805fe9dbca,120.86735486984253,144000,2%/2mm/10%,10,2.0,1,pymedphys,cpu,,tensor,99.7753331267431,0.25069799402263016,0.25801969137197983,3
38cf13ac-fc55-4e7a-82a9-76d9e278380e,137.6460564136505,144000,2%/2mm/10%,10,2.0,1,pymedphys,cpu,,tensor,99.48789075002668,0.21370018599554896,0.25947957765311,3
3de01567-4d63-4d60-be0f-717162ef3a2e,160.04783034324646,144000,2%/2mm/10%,10,2.0,1,pymedphys,cpu,,tensor,98.61297539149888,0.25181474396958947,0.2761149953197067,3
4ee9e379-9cfe-42bd-9e27-7bb3325fdaf5,166.2262988090515,144000,2%/2mm/10%,10,2.0,1,pymedphys,cpu,,tensor,99.43810658947727,0.13375910592731088,0.15037545565670976,3
510113c3-76bd-4bc9-9089-71e2c1bb2036,79.81263816356659,144000,2%/2mm/10%,10,2.0,1,pymedphys,cpu,,tensor,99.76403964134025,0.10125002497807145,0.11211272131185979,3
6893e011-a87f-45fe-ae10-516bc74a5257,146.84538960456848,144000,2%/2mm/10%,10,2.0,1,pymedphys,cpu,,tensor,99.37203247051616,0.17610629403498024,0.1820784043520689,3
695cf12e-95f8-4d8a-afdd-02ea04ada6e2,142.38298654556274,144000,2%/2mm/10%,10,2.0,1,pymedphys,cpu,,tensor,92.94754437634323,1.4593414339469746,1.4996137210012723,3
72fd486f-084e-4000-8d19-355604cf687f,158.20101022720337,144000,2%/2mm/10%,10,2.0,1,pymedphys,cpu,,tensor,99.06681227042588,0.2571851289831102,0.2658593199836711,3
74af10f2-83d9-4fbd-b848-5ac41694f3fd,173.58777046203613,144000,2%/2mm/10%,10,2.0,1,pymedphys,cpu,,tensor,99.21663151551672,0.23394176200963557,0.2579201056699579,3
7a78633c-2ba5-4fee-b606-628fa3f3fa30,80.71996614336967,144000,2%/2mm/10%,10,2.0,1,pymedphys,cpu,,tensor,99.74890144381669,0.10465356591157615,0.11423712262573342,3
836e6824-cf0d-4dff-8cbc-a17f7f47ae2a,99.21854853630066,144000,2%/2mm/10%,10,2.0,1,pymedphys,cpu,,tensor,99.93588373584099,0.10986877093091607,0.11418566131033003,3
883a1941-a022-4bd0-aa7e-bc053cb60856,153.4105908870697,144000,2%/2mm/10%,10,2.0,1,pymedphys,cpu,,tensor,98.11055040488206,0.3733325389912352,0.37686602332784486,3
9247005d-f858-45db-874d-bdb91ec05f6e,116.248260140419,144000,2%/2mm/10%,10,2.0,1,pymedphys,cpu,,tensor,95.1891756452017,0.31420075392816216,0.3282263269647956,3
acad417b-c3e8-464b-9cf2-f9d9b831095b,144.26342368125916,144000,2%/2mm/10%,10,2.0,1,pymedphys,cpu,,tensor,94.47196354269863,1.0404965479392558,1.0634878012739744,3
ae66f60e-ad24-4a8c-b34d-ab554da98962,148.0334234237671,144000,2%/2mm/10%,10,2.0,1,pymedphys,cpu,,tensor,89.51143591825686,3.1957425159635022,3.2410906510194764,3
bb89c4a7-8088-46df-bc8f-e5e97bdb002b,153.72092843055725,144000,2%/2mm/10%,10,2.0,1,pymedphys,cpu,,tensor,81.0571736785329,3.6161877940176055,3.641614790307358,3
bca0a1d8-902b-43e3-9330-00667f14172f,118.96189868450165,144000,2%/2mm/10%,10,2.0,1,pymedphys,cpu,,tensor,99.29352780309935,0.12026967899873853,0.13269787460255125,3
bce1cef6-54fc-43b5-9380-4dfecc596a02,145.6991982460022,144000,2%/2mm/10%,10,2.0,1,pymedphys,cpu,,tensor,98.95474025295286,0.2227012850344181,0.24201818505146852,3
bd667134-6718-48ea-ad29-8f00b2463949,116.248260140419,144000,2%/2mm/10%,10,2.0,1,pymedphys,cpu,,tensor,96.75118858954042,0.23189564503263682,0.23678902133057514,3
c2c6b732-5882-4091-a6df-6ffffc7ea5a5,93.33474904298782,144000,2%/2mm/10%,10,2.0,1,pymedphys,cpu,,tensor,95.60510064961103,1.0588953730184585,1.0753564756984513,3
e040513b-d5bd-4c76-8b52-151dc0e23362,113.97911131381989,144000,2%/2mm/10%,10,2.0,1,pymedphys,cpu,,tensor,95.0415892756198,1.1734674440231174,1.176004455036794,3
e880a943-c2d7-456b-8701-0f5b0cec81e5,120.99025964736938,144000,2%/2mm/10%,10,2.0,1,pymedphys,cpu,,tensor,92.94489721445079,1.054510977002792,1.0637011683623616,3
f56ab9b1-d9a1-4f5f-9a63-a39f37a25eea,92.88086861371994,144000,2%/2mm/10%,10,2.0,1,pymedphys,cpu,,tensor,97.03682393555812,0.21087126596830785,0.2125603606691584,3
f5a98603-643e-4eb5-b1b2-82506d507d92,127.92829990386963,144000,2%/2mm/10%,10,2.0,1,pymedphys,cpu,,tensor,97.1381169639154,0.2569521029945463,0.27353849669452757,3
f66617bb-c240-4004-b316-ed986e759e9d,99.09188866615295,144000,2%/2mm/10%,10,2.0,1,pymedphys,cpu,,tensor,99.94686503719447,0.09587527601979673,0.10038646496832371,3
f6bab911-32d5-4edc-974e-b9c25e415588,91.70978635549545,144000,2%/2mm/10%,10,2.0,1,pymedphys,cpu,,tensor,99.54844006568145,0.09984977496787906,0.10577860567718744,3
ffe59e68-ac3e-47f4-a592-8ed831d25460,98.0342847108841,144000,2%/2mm/10%,10,2.0,1,pymedphys,cpu,,tensor,92.9957036844161,0.7992349020205438,0.8273130643647164,3
080281e0-850c-4030-a1eb-da148c77a9cf,156.6183578968048,144000,2%/2mm/10%,10,2.0,3,torch,cuda:1,float64,array,99.92045956694653,0.05339573905803263,0.05538520535143713,3
13b54e4f-f8f8-4b93-84c5-61ac5a170582,177.97147750854492,144000,2%/2mm/10%,10,2.0,3,torch,cuda:1,float64,array,99.10291798107255,0.05895321897696704,0.06520504201762378,3
15e69e83-9763-4e3d-b98f-0112f9d8a0ff,135.43013453483582,144000,2%/2mm/10%,10,2.0,3,torch,cuda:1,float64,array,97.08515511138872,0.06225520896259695,0.06312861464296778,3
2863720e-f0d2-4679-a463-e8942091b113,161.7336881160736,144000,2%/2mm/10%,10,2.0,3,torch,cuda:1,float64,array,99.07912382655341,0.05633561697322875,0.05743752734269947,3
2a0b77ce-1f12-4a2b-8712-ddb79a9e5746,142.26308584213257,144000,2%/2mm/10%,10,2.0,3,torch,cuda:1,float64,array,97.33057185594292,0.05742445692885667,0.061481514984431364,3
31b5555a-ff42-4060-8504-97805fe9dbca,120.86735486984253,144000,2%/2mm/10%,10,2.0,3,torch,cuda:1,float64,array,99.7753331267431,0.05517815402708948,0.06034089729655534,3
38cf13ac-fc55-4e7a-82a9-76d9e278380e,137.6460564136505,144000,2%/2mm/10%,10,2.0,3,torch,cuda:1,float64,array,99.48789075002668,0.055139097035862505,0.057957837668557964,3
3de01567-4d63-4d60-be0f-717162ef3a2e,160.04783034324646,144000,2%/2mm/10%,10,2.0,3,torch,cuda:1,float64,array,98.61297539149888,0.05800334794912487,0.06594722799491137,3
4ee9e379-9cfe-42bd-9e27-7bb3325fdaf5,166.2262988090515,144000,2%/2mm/10%,10,2.0,3,torch,cuda:1,float64,array,99.43810658947727,0.05269292590674013,0.05304987162041167,3
510113c3-76bd-4bc9-9089-71e2c1bb2036,79.81263816356659,144000,2%/2mm/10%,10,2.0,3,torch,cuda:1,float64,array,99.76403964134025,0.05417057394515723,0.0590871733535702,3
6893e011-a87f-45fe-ae10-516bc74a5257,146.84538960456848,144000,2%/2mm/10%,10,2.0,3,torch,cuda:1,float64,array,99.37203247051616,0.05415747396182269,0.05443589168135077,3
695cf12e-95f8-4d8a-afdd-02ea04ada6e2,142.38298654556274,144000,2%/2mm/10%,10,2.0,3,torch,cuda:1,float64,array,92.94754437634323,0.10513362800702453,0.1096810109835739,3
72fd486f-084e-4000-8d19-355604cf687f,158.20101022720337,144000,2%/2mm/10%,10,2.0,3,torch,cuda:1,float64,array,99.06681227042588,0.057860112050548196,0.06303783203475177,3
74af10f2-83d9-4fbd-b848-5ac41694f3fd,173.58777046203613,144000,2%/2mm/10%,10,2.0,3,torch,cuda:1,float64,array,99.21663151551672,0.05552264302968979,0.05646932602394372,3
7a78633c-2ba5-4fee-b606-628fa3f3fa30,80.71996614336967,144000,2%/2mm/10%,10,2.0,3,torch,cuda:1,float64,array,99.74890144381669,0.05581530393101275,0.06443933863192797,3
836e6824-cf0d-4dff-8cbc-a17f7f47ae2a,99.21854853630066,144000,2%/2mm/10%,10,2.0,3,torch,cuda:1,float64,array,99.93588373584099,0.05446123401634395,0.05948079299802581,3
883a1941-a022-4bd0-aa7e-bc053cb60856,153.4105908870697,144000,2%/2mm/10%,10,2.0,3,torch,cuda:1,float64,array,98.11055040488206,0.07445392897352576,0.08098577063841124,3
9247005d-f858-45db-874d-bdb91ec05f6e,116.248260140419,144000,2%/2mm/10%,10,2.0,3,torch,cuda:1,float64,array,95.1891756452017,0.07179063290823251,0.07338463495640705,3
acad417b-c3e8-464b-9cf2-f9d9b831095b,144.26342368125916,144000,2%/2mm/10%,10,2.0,3,torch,cuda:1,float64,array,94.47196354269863,0.09161730797495693,0.09348237595986575,3
ae66f60e-ad24-4a8c-b34d-ab554da98962,148.0334234237671,144000,2%/2mm/10%,10,2.0,3,torch,cuda:1,float64,array,89.51143591825686,0.18200231797527522,0.18672016266888627,3
bb89c4a7-8088-46df-bc8f-e5e97bdb002b,153.72092843055725,144000,2%/2mm/10%,10,2.0,3,torch,cuda:1,float64,array,81.0571736785329,0.1931804419727996,0.1959805516526103,3
bca0a1d8-902b-43e3-9330-00667f14172f,118.96189868450165,144000,2%/2mm/10%,10,2.0,3,torch,cuda:1,float64,array,99.29352780309935,0.05545280291698873,0.05553155962843448,3
bce1cef6-54fc-43b5-9380-4dfecc596a02,145.6991982460022,144000,2%/2mm/10%,10,2.0,3,torch,cuda:1,float64,array,98.95474025295286,0.0556973620550707,0.06484551801501463,3
bd667134-6718-48ea-ad29-8f00b2463949,116.248260140419,144000,2%/2mm/10%,10,2.0,3,torch,cuda:1,float64,array,96.75118858954042,0.054353969055227935,0.054856474666545786,3
c2c6b732-5882-4091-a6df-6ffffc7ea5a5,93.33474904298782,144000,2%/2mm/10%,10,2.0,3,torch,cuda:1,float64,array,95.60510064961103,0.08758295001462102,0.09003262299423416,3
e040513b-d5bd-4c76-8b52-151dc0e23362,113.97911131381989,144000,2%/2mm/10%,10,2.0,3,torch,cuda:1,float64,array,95.0415892756198,0.08751013304572552,0.09273940635224183,3
e880a943-c2d7-456b-8701-0f5b0cec81e5,120.99025964736938,144000,2%/2mm/10%,10,2.0,3,torch,cuda:1,float64,array,92.94489721445079,0.08415912906639278,0.09030808768390368,3
f56ab9b1-d9a1-4f5f-9a63-a39f37a25eea,92.88086861371994,144000,2%/2mm/10%,10,2.0,3,torch,cuda:1,float64,array,97.03682393555812,0.05916967592202127,0.0654054309707135,3
f5a98603-643e-4eb5-b1b2-82506d507d92,127.92829990386963,144000,2%/2mm/10%,10,2.0,3,torch,cuda:1,float64,array,97.1381169639154,0.0724468210246414,0.07387745135929435,3
f66617bb-c240-4004-b316-ed986e759e9d,99.09188866615295,144000,2%/2mm/10%,10,2.0,3,torch,cuda:1,float64,array,99.94686503719447,0.07331858295947313,0.07425116832988958,3
f6bab911-32d5-4edc-974e-b9c25e415588,91.70978635549545,144000,2%/2mm/10%,10,2.0,3,torch,cuda:1,float64,array,99.54844006568145,0.06988548405934125,0.07577716400070737,3
ffe59e68-ac3e-47f4-a592-8ed831d25460,98.0342847108841,144000,2%/2mm/10%,10,2.0,3,torch,cuda:1,float64,array,92.9957036844161,0.08351218095049262,0.08452483367485304,3
080281e0-850c-4030-a1eb-da148c77a9cf,156.6183578968048,144000,2%/2mm/10%,10,2.0,3,torch,cuda:1,float64,tensor,99.92045956694653,0.06643706792965531,0.06823181465733796,3
13b54e4f-f8f8-4b93-84c5-61ac5a170582,177.97147750854492,144000,2%/2mm/10%,10,2.0,3,torch,cuda:1,float64,tensor,99.10291798107255,0.07946454000193626,0.08802175067830831,3
15e69e83-9763-4e3d-b98f-0112f9d8a0ff,135.43013453483582,144000,2%/2mm/10%,10,2.0,3,torch,cuda:1,float64,tensor,97.08515511138872,0.07524032099172473,0.07801659230608493,3
2863720e-f0d2-4679-a463-e8942091b113,161.7336881160736,144000,2%/2mm/10%,10,2.0,3,torch,cuda:1,float64,tensor,99.07912382655341,0.07077609503176063,0.07281301698336999,3
2a0b77ce-1f12-4a2b-8712-ddb79a9e5746,142.26308584213257,144000,2%/2mm/10%,10,2.0,3,torch,cuda:1,float64,tensor,97.33057185594292,0.05269993201363832,0.0661631259912004,3
31b5555a-ff42-4060-8504-97805fe9dbca,120.86735486984253,144000,2%/2mm/10%,10,2.0,3,torch,cuda:1,float64,tensor,99.7753331267431,0.05257877998519689,0.05303111067041755,3
38cf13ac-fc55-4e7a-82a9-76d9e278380e,137.6460564136505,144000,2%/2mm/10%,10,2.0,3,torch,cuda:1,float64,tensor,99.48789075002668,0.05304095090832561,0.05359399097505957,3
3de01567-4d63-4d60-be0f-717162ef3a2e,160.04783034324646,144000,2%/2mm/10%,10,2.0,3,torch,cuda:1,float64,tensor,98.61297539149888,0.0525318180443719,0.0545164670329541,3
4ee9e379-9cfe-42bd-9e27-7bb3325fdaf5,166.2262988090515,144000,2%/2mm/10%,10,2.0,3,torch,cuda:1,float64,tensor,99.43810658947727,0.05148903210647404,0.05200286135853579,3
510113c3-76bd-4bc9-9089-71e2c1bb2036,79.81263816356659,144000,2%/2mm/10%,10,2.0,3,torch,cuda:1,float64,tensor,99.76403964134025,0.050734146032482386,0.051678104364934065,3
